Timestamp,ArrayId,SensorId,SensorType,Value,Unit,Quality
2025-12-01T10:00:00,MEES-PV-01,SN-MEES-01-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MEES-PV-01,SN-MEES-01-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MEES-PV-01,SN-MEES-01-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-PWR,AcPower,12983.4,kW,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MEES-PV-01,SN-MEES-01-PWR,AcPower,11206.7,kW,Good
2025-12-01T14:00:00,MEES-PV-01,SN-MEES-01-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MEES-PV-01,SN-MEES-01-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MEES-PV-01,SN-MEES-01-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MEES-PV-02,SN-MEES-02-PWR,AcPower,9293.4,kW,Good
2025-12-01T10:00:00,MEES-PV-02,SN-MEES-02-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MEES-PV-02,SN-MEES-02-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MEES-PV-02,SN-MEES-02-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-PWR,AcPower,12983.4,kW,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MEES-PV-02,SN-MEES-02-PWR,AcPower,11206.7,kW,Good
2025-12-01T14:00:00,MEES-PV-02,SN-MEES-02-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MEES-PV-02,SN-MEES-02-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MEES-PV-02,SN-MEES-02-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MEES-PV-03,SN-MEES-03-PWR,AcPower,9293.4,kW,Good
2025-12-01T10:00:00,MEES-PV-03,SN-MEES-03-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MEES-PV-03,SN-MEES-03-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MEES-PV-03,SN-MEES-03-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-PWR,AcPower,12983.4,kW,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MEES-PV-03,SN-MEES-03-PWR,AcPower,11206.7,kW,Good
2025-12-01T14:00:00,MEES-PV-03,SN-MEES-03-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MEES-PV-03,SN-MEES-03-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MEES-PV-03,SN-MEES-03-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MEES-PV-04,SN-MEES-04-PWR,AcPower,9293.4,kW,Good
2025-12-01T10:00:00,MEES-PV-04,SN-MEES-04-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MEES-PV-04,SN-MEES-04-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MEES-PV-04,SN-MEES-04-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-PWR,AcPower,12983.4,kW,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MEES-PV-04,SN-MEES-04-PWR,AcPower,11206.7,kW,Good
2025-12-01T14:00:00,MEES-PV-04,SN-MEES-04-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MEES-PV-04,SN-MEES-04-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MEES-PV-04,SN-MEES-04-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MEES-PV-05,SN-MEES-05-PWR,AcPower,9293.4,kW,Good
2025-12-01T10:00:00,MEES-PV-05,SN-MEES-05-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MEES-PV-05,SN-MEES-05-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MEES-PV-05,SN-MEES-05-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-PWR,AcPower,12983.4,kW,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MEES-PV-05,SN-MEES-05-PWR,AcPower,11206.7,kW,Good
2025-12-01T14:00:00,MEES-PV-05,SN-MEES-05-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MEES-PV-05,SN-MEES-05-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MEES-PV-05,SN-MEES-05-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MEES-PV-06,SN-MEES-06-PWR,AcPower,9293.4,kW,Good
2025-12-01T10:00:00,MEES-PV-06,SN-MEES-06-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MEES-PV-06,SN-MEES-06-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MEES-PV-06,SN-MEES-06-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-PWR,AcPower,12983.4,kW,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MEES-PV-06,SN-MEES-06-PWR,AcPower,11206.7,kW,Good
2025-12-01T14:00:00,MEES-PV-06,SN-MEES-06-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MEES-PV-06,SN-MEES-06-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MEES-PV-06,SN-MEES-06-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,GABARDAN-PV-01,SN-GABARDAN-01-PWR,AcPower,8475.5,kW,Good
2025-12-01T10:00:00,GABARDAN-PV-01,SN-GABARDAN-01-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,GABARDAN-PV-01,SN-GABARDAN-01-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,GABARDAN-PV-01,SN-GABARDAN-01-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-PWR,AcPower,11840.8,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,GABARDAN-PV-01,SN-GABARDAN-01-PWR,AcPower,10220.5,kW,Good
2025-12-01T14:00:00,GABARDAN-PV-01,SN-GABARDAN-01-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,GABARDAN-PV-01,SN-GABARDAN-01-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,GABARDAN-PV-01,SN-GABARDAN-01-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,GABARDAN-PV-02,SN-GABARDAN-02-PWR,AcPower,8475.5,kW,Good
2025-12-01T10:00:00,GABARDAN-PV-02,SN-GABARDAN-02-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,GABARDAN-PV-02,SN-GABARDAN-02-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,GABARDAN-PV-02,SN-GABARDAN-02-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-PWR,AcPower,11840.8,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,GABARDAN-PV-02,SN-GABARDAN-02-PWR,AcPower,10220.5,kW,Good
2025-12-01T14:00:00,GABARDAN-PV-02,SN-GABARDAN-02-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,GABARDAN-PV-02,SN-GABARDAN-02-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,GABARDAN-PV-02,SN-GABARDAN-02-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,GABARDAN-PV-03,SN-GABARDAN-03-PWR,AcPower,8475.5,kW,Good
2025-12-01T10:00:00,GABARDAN-PV-03,SN-GABARDAN-03-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,GABARDAN-PV-03,SN-GABARDAN-03-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,GABARDAN-PV-03,SN-GABARDAN-03-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-PWR,AcPower,11840.8,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,GABARDAN-PV-03,SN-GABARDAN-03-PWR,AcPower,10220.5,kW,Good
2025-12-01T14:00:00,GABARDAN-PV-03,SN-GABARDAN-03-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,GABARDAN-PV-03,SN-GABARDAN-03-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,GABARDAN-PV-03,SN-GABARDAN-03-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,GABARDAN-PV-04,SN-GABARDAN-04-PWR,AcPower,8475.5,kW,Good
2025-12-01T10:00:00,GABARDAN-PV-04,SN-GABARDAN-04-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,GABARDAN-PV-04,SN-GABARDAN-04-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,GABARDAN-PV-04,SN-GABARDAN-04-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-PWR,AcPower,11840.8,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,GABARDAN-PV-04,SN-GABARDAN-04-PWR,AcPower,10220.5,kW,Good
2025-12-01T14:00:00,GABARDAN-PV-04,SN-GABARDAN-04-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,GABARDAN-PV-04,SN-GABARDAN-04-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,GABARDAN-PV-04,SN-GABARDAN-04-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,GABARDAN-PV-05,SN-GABARDAN-05-PWR,AcPower,8475.5,kW,Good
2025-12-01T10:00:00,GABARDAN-PV-05,SN-GABARDAN-05-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,GABARDAN-PV-05,SN-GABARDAN-05-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,GABARDAN-PV-05,SN-GABARDAN-05-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-PWR,AcPower,11840.8,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,GABARDAN-PV-05,SN-GABARDAN-05-PWR,AcPower,10220.5,kW,Good
2025-12-01T14:00:00,GABARDAN-PV-05,SN-GABARDAN-05-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,GABARDAN-PV-05,SN-GABARDAN-05-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,GABARDAN-PV-05,SN-GABARDAN-05-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-PWR,AcPower,6245.1,kW,Good
2025-12-01T10:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-PWR,AcPower,8724.8,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-PWR,AcPower,7530.9,kW,Good
2025-12-01T14:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-PWR,AcPower,6245.1,kW,Good
2025-12-01T10:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-PWR,AcPower,8724.8,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-PWR,AcPower,7530.9,kW,Good
2025-12-01T14:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-PWR,AcPower,6245.1,kW,Good
2025-12-01T10:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-PWR,AcPower,8724.8,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-PWR,AcPower,7530.9,kW,Good
2025-12-01T14:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-PWR,AcPower,6245.1,kW,Good
2025-12-01T10:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-PWR,AcPower,8724.8,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-PWR,AcPower,7530.9,kW,Good
2025-12-01T14:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-INV,InverterLoad,67.2,pct,Good
2025-12-01T10:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-PWR,AcPower,6245.1,kW,Good
2025-12-01T10:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-IRR,Irradiance,680,W/m2,Good
2025-12-01T10:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-TMP,ModuleTemp,40,degC,Good
2025-12-01T10:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-INV,InverterLoad,55.8,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-PWR,AcPower,8724.8,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-IRR,Irradiance,950,W/m2,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-TMP,ModuleTemp,52,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-INV,InverterLoad,77.9,pct,Good
2025-12-01T14:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-PWR,AcPower,7530.9,kW,Good
2025-12-01T14:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-IRR,Irradiance,820,W/m2,Good
2025-12-01T14:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-TMP,ModuleTemp,49,degC,Good
2025-12-01T14:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-INV,InverterLoad,67.2,pct,Good
