Timestamp,ArrayId,SensorId,SensorType,Value,Unit,Quality
2025-12-01T15:00:00,TOUL-PV-06,SN-TOUL-06-IRR,Irradiance,267.4,Wm2,Good
2025-12-01T15:00:00,TOUL-PV-06,SN-TOUL-06-TMP,ModuleTemp,35.9,degC,Good
2025-12-01T15:00:00,TOUL-PV-06,SN-TOUL-06-INV,InverterLoad,26.4,pct,Good
2025-12-01T09:00:00,MEES-PV-01,SN-MEES-01-PWR,AcPower,6147.1,kW,Good
2025-12-01T09:00:00,MEES-PV-01,SN-MEES-01-IRR,Irradiance,455.7,Wm2,Good
2025-12-01T09:00:00,MEES-PV-01,SN-MEES-01-TMP,ModuleTemp,46.3,degC,Good
2025-12-01T09:00:00,MEES-PV-01,SN-MEES-01-INV,InverterLoad,37.1,pct,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-PWR,AcPower,14204.3,kW,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-IRR,Irradiance,946.2,Wm2,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-TMP,ModuleTemp,70.7,degC,Good
2025-12-01T12:00:00,MEES-PV-01,SN-MEES-01-INV,InverterLoad,90.7,pct,Good
2025-12-01T15:00:00,MEES-PV-01,SN-MEES-01-PWR,AcPower,8696.1,kW,Good
2025-12-01T15:00:00,MEES-PV-01,SN-MEES-01-IRR,Irradiance,569.4,Wm2,Good
2025-12-01T15:00:00,MEES-PV-01,SN-MEES-01-TMP,ModuleTemp,54.3,degC,Good
2025-12-01T15:00:00,MEES-PV-01,SN-MEES-01-INV,InverterLoad,62,pct,Good
2025-12-01T09:00:00,MEES-PV-02,SN-MEES-02-PWR,AcPower,9092.8,kW,Good
2025-12-01T09:00:00,MEES-PV-02,SN-MEES-02-IRR,Irradiance,624.4,Wm2,Good
2025-12-01T09:00:00,MEES-PV-02,SN-MEES-02-TMP,ModuleTemp,49.3,degC,Good
2025-12-01T09:00:00,MEES-PV-02,SN-MEES-02-INV,InverterLoad,74.7,pct,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-PWR,AcPower,10933.1,kW,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-IRR,Irradiance,803,Wm2,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-TMP,ModuleTemp,58.8,degC,Good
2025-12-01T12:00:00,MEES-PV-02,SN-MEES-02-INV,InverterLoad,83,pct,Good
2025-12-01T15:00:00,MEES-PV-02,SN-MEES-02-PWR,AcPower,4191.5,kW,Good
2025-12-01T15:00:00,MEES-PV-02,SN-MEES-02-IRR,Irradiance,285.9,Wm2,Good
2025-12-01T15:00:00,MEES-PV-02,SN-MEES-02-TMP,ModuleTemp,38.7,degC,Good
2025-12-01T15:00:00,MEES-PV-02,SN-MEES-02-INV,InverterLoad,34.9,pct,Good
2025-12-01T09:00:00,MEES-PV-03,SN-MEES-03-PWR,AcPower,7414.4,kW,Good
2025-12-01T09:00:00,MEES-PV-03,SN-MEES-03-IRR,Irradiance,525,Wm2,Good
2025-12-01T09:00:00,MEES-PV-03,SN-MEES-03-TMP,ModuleTemp,54,degC,Good
2025-12-01T09:00:00,MEES-PV-03,SN-MEES-03-INV,InverterLoad,67.2,pct,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-PWR,AcPower,5002.6,kW,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-IRR,Irradiance,366.8,Wm2,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-TMP,ModuleTemp,52.1,degC,Good
2025-12-01T12:00:00,MEES-PV-03,SN-MEES-03-INV,InverterLoad,46.6,pct,Good
2025-12-01T15:00:00,MEES-PV-03,SN-MEES-03-PWR,AcPower,13205.5,kW,Good
2025-12-01T15:00:00,MEES-PV-03,SN-MEES-03-IRR,Irradiance,856.5,Wm2,Good
2025-12-01T15:00:00,MEES-PV-03,SN-MEES-03-TMP,ModuleTemp,74.7,degC,Good
2025-12-01T15:00:00,MEES-PV-03,SN-MEES-03-INV,InverterLoad,69,pct,Good
2025-12-01T09:00:00,MEES-PV-04,SN-MEES-04-PWR,AcPower,11668.7,kW,Good
2025-12-01T09:00:00,MEES-PV-04,SN-MEES-04-IRR,Irradiance,884.6,Wm2,Good
2025-12-01T09:00:00,MEES-PV-04,SN-MEES-04-TMP,ModuleTemp,59,degC,Good
2025-12-01T09:00:00,MEES-PV-04,SN-MEES-04-INV,InverterLoad,71.5,pct,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-PWR,AcPower,10014,kW,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-IRR,Irradiance,695.9,Wm2,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-TMP,ModuleTemp,51.8,degC,Good
2025-12-01T12:00:00,MEES-PV-04,SN-MEES-04-INV,InverterLoad,81.9,pct,Good
2025-12-01T15:00:00,MEES-PV-04,SN-MEES-04-PWR,AcPower,12052.9,kW,Good
2025-12-01T15:00:00,MEES-PV-04,SN-MEES-04-IRR,Irradiance,862.1,Wm2,Good
2025-12-01T15:00:00,MEES-PV-04,SN-MEES-04-TMP,ModuleTemp,61.5,degC,Good
2025-12-01T15:00:00,MEES-PV-04,SN-MEES-04-INV,InverterLoad,80.1,pct,Good
2025-12-01T09:00:00,MEES-PV-05,SN-MEES-05-PWR,AcPower,5884.5,kW,Good
2025-12-01T09:00:00,MEES-PV-05,SN-MEES-05-IRR,Irradiance,416.1,Wm2,Good
2025-12-01T09:00:00,MEES-PV-05,SN-MEES-05-TMP,ModuleTemp,40.5,degC,Good
2025-12-01T09:00:00,MEES-PV-05,SN-MEES-05-INV,InverterLoad,35.5,pct,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-PWR,AcPower,13144.9,kW,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-IRR,Irradiance,942.3,Wm2,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-TMP,ModuleTemp,62.1,degC,Good
2025-12-01T12:00:00,MEES-PV-05,SN-MEES-05-INV,InverterLoad,89.7,pct,Good
2025-12-01T15:00:00,MEES-PV-05,SN-MEES-05-PWR,AcPower,4778,kW,Good
2025-12-01T15:00:00,MEES-PV-05,SN-MEES-05-IRR,Irradiance,308.6,Wm2,Good
2025-12-01T15:00:00,MEES-PV-05,SN-MEES-05-TMP,ModuleTemp,42.4,degC,Good
2025-12-01T15:00:00,MEES-PV-05,SN-MEES-05-INV,InverterLoad,44.5,pct,Good
2025-12-01T09:00:00,MEES-PV-06,SN-MEES-06-PWR,AcPower,9182.8,kW,Good
2025-12-01T09:00:00,MEES-PV-06,SN-MEES-06-IRR,Irradiance,619.7,Wm2,Good
2025-12-01T09:00:00,MEES-PV-06,SN-MEES-06-TMP,ModuleTemp,48.1,degC,Good
2025-12-01T09:00:00,MEES-PV-06,SN-MEES-06-INV,InverterLoad,52.7,pct,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-PWR,AcPower,5486.6,kW,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-IRR,Irradiance,372.4,Wm2,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-TMP,ModuleTemp,46.1,degC,Good
2025-12-01T12:00:00,MEES-PV-06,SN-MEES-06-INV,InverterLoad,33.3,pct,Good
2025-12-01T15:00:00,MEES-PV-06,SN-MEES-06-PWR,AcPower,4630.5,kW,Good
2025-12-01T15:00:00,MEES-PV-06,SN-MEES-06-IRR,Irradiance,321.2,Wm2,Good
2025-12-01T15:00:00,MEES-PV-06,SN-MEES-06-TMP,ModuleTemp,32.5,degC,Good
2025-12-01T15:00:00,MEES-PV-06,SN-MEES-06-INV,InverterLoad,26.3,pct,Good
2025-12-01T09:00:00,GABARDAN-PV-01,SN-GABARDAN-01-PWR,AcPower,3003.2,kW,Good
2025-12-01T09:00:00,GABARDAN-PV-01,SN-GABARDAN-01-IRR,Irradiance,251.1,Wm2,Good
2025-12-01T09:00:00,GABARDAN-PV-01,SN-GABARDAN-01-TMP,ModuleTemp,39,degC,Good
2025-12-01T09:00:00,GABARDAN-PV-01,SN-GABARDAN-01-INV,InverterLoad,41.1,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-PWR,AcPower,10762.9,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-IRR,Irradiance,870.2,Wm2,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-TMP,ModuleTemp,67.2,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-01,SN-GABARDAN-01-INV,InverterLoad,93.4,pct,Good
2025-12-01T15:00:00,GABARDAN-PV-01,SN-GABARDAN-01-PWR,AcPower,4892,kW,Good
2025-12-01T15:00:00,GABARDAN-PV-01,SN-GABARDAN-01-IRR,Irradiance,352.7,Wm2,Good
2025-12-01T15:00:00,GABARDAN-PV-01,SN-GABARDAN-01-TMP,ModuleTemp,44.4,degC,Good
2025-12-01T15:00:00,GABARDAN-PV-01,SN-GABARDAN-01-INV,InverterLoad,45.2,pct,Good
2025-12-01T09:00:00,GABARDAN-PV-02,SN-GABARDAN-02-PWR,AcPower,8209.7,kW,Good
2025-12-01T09:00:00,GABARDAN-PV-02,SN-GABARDAN-02-IRR,Irradiance,617.6,Wm2,Good
2025-12-01T09:00:00,GABARDAN-PV-02,SN-GABARDAN-02-TMP,ModuleTemp,48.6,degC,Good
2025-12-01T09:00:00,GABARDAN-PV-02,SN-GABARDAN-02-INV,InverterLoad,53.6,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-PWR,AcPower,9895.7,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-IRR,Irradiance,697.8,Wm2,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-TMP,ModuleTemp,54.6,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-02,SN-GABARDAN-02-INV,InverterLoad,72.8,pct,Good
2025-12-01T15:00:00,GABARDAN-PV-02,SN-GABARDAN-02-PWR,AcPower,10348.2,kW,Good
2025-12-01T15:00:00,GABARDAN-PV-02,SN-GABARDAN-02-IRR,Irradiance,751.1,Wm2,Good
2025-12-01T15:00:00,GABARDAN-PV-02,SN-GABARDAN-02-TMP,ModuleTemp,71.6,degC,Good
2025-12-01T15:00:00,GABARDAN-PV-02,SN-GABARDAN-02-INV,InverterLoad,79.3,pct,Good
2025-12-01T09:00:00,GABARDAN-PV-03,SN-GABARDAN-03-PWR,AcPower,12764,kW,Good
2025-12-01T09:00:00,GABARDAN-PV-03,SN-GABARDAN-03-IRR,Irradiance,943,Wm2,Good
2025-12-01T09:00:00,GABARDAN-PV-03,SN-GABARDAN-03-TMP,ModuleTemp,67.6,degC,Good
2025-12-01T09:00:00,GABARDAN-PV-03,SN-GABARDAN-03-INV,InverterLoad,100,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-PWR,AcPower,11239.6,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-IRR,Irradiance,880.1,Wm2,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-TMP,ModuleTemp,68.2,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-03,SN-GABARDAN-03-INV,InverterLoad,80.1,pct,Good
2025-12-01T15:00:00,GABARDAN-PV-03,SN-GABARDAN-03-PWR,AcPower,4678.5,kW,Good
2025-12-01T15:00:00,GABARDAN-PV-03,SN-GABARDAN-03-IRR,Irradiance,376.6,Wm2,Good
2025-12-01T15:00:00,GABARDAN-PV-03,SN-GABARDAN-03-TMP,ModuleTemp,41.4,degC,Good
2025-12-01T15:00:00,GABARDAN-PV-03,SN-GABARDAN-03-INV,InverterLoad,48.8,pct,Good
2025-12-01T09:00:00,GABARDAN-PV-04,SN-GABARDAN-04-PWR,AcPower,6412.3,kW,Good
2025-12-01T09:00:00,GABARDAN-PV-04,SN-GABARDAN-04-IRR,Irradiance,477.5,Wm2,Good
2025-12-01T09:00:00,GABARDAN-PV-04,SN-GABARDAN-04-TMP,ModuleTemp,53.8,degC,Good
2025-12-01T09:00:00,GABARDAN-PV-04,SN-GABARDAN-04-INV,InverterLoad,47.2,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-PWR,AcPower,3550.6,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-IRR,Irradiance,297.6,Wm2,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-TMP,ModuleTemp,33.1,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-04,SN-GABARDAN-04-INV,InverterLoad,49.4,pct,Good
2025-12-01T15:00:00,GABARDAN-PV-04,SN-GABARDAN-04-PWR,AcPower,10966.9,kW,Good
2025-12-01T15:00:00,GABARDAN-PV-04,SN-GABARDAN-04-IRR,Irradiance,922.4,Wm2,Good
2025-12-01T15:00:00,GABARDAN-PV-04,SN-GABARDAN-04-TMP,ModuleTemp,77.6,degC,Good
2025-12-01T15:00:00,GABARDAN-PV-04,SN-GABARDAN-04-INV,InverterLoad,83.9,pct,Good
2025-12-01T09:00:00,GABARDAN-PV-05,SN-GABARDAN-05-PWR,AcPower,11330.6,kW,Good
2025-12-01T09:00:00,GABARDAN-PV-05,SN-GABARDAN-05-IRR,Irradiance,883.6,Wm2,Good
2025-12-01T09:00:00,GABARDAN-PV-05,SN-GABARDAN-05-TMP,ModuleTemp,59.4,degC,Good
2025-12-01T09:00:00,GABARDAN-PV-05,SN-GABARDAN-05-INV,InverterLoad,88,pct,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-PWR,AcPower,3835.5,kW,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-IRR,Irradiance,299.7,Wm2,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-TMP,ModuleTemp,33.9,degC,Good
2025-12-01T12:00:00,GABARDAN-PV-05,SN-GABARDAN-05-INV,InverterLoad,50,pct,Good
2025-12-01T15:00:00,GABARDAN-PV-05,SN-GABARDAN-05-PWR,AcPower,6018.3,kW,Good
2025-12-01T15:00:00,GABARDAN-PV-05,SN-GABARDAN-05-IRR,Irradiance,482.9,Wm2,Good
2025-12-01T15:00:00,GABARDAN-PV-05,SN-GABARDAN-05-TMP,ModuleTemp,40,degC,Good
2025-12-01T15:00:00,GABARDAN-PV-05,SN-GABARDAN-05-INV,InverterLoad,48.1,pct,Good
2025-12-01T09:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-PWR,AcPower,2440.4,kW,Good
2025-12-01T09:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-IRR,Irradiance,260.7,Wm2,Good
2025-12-01T09:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-TMP,ModuleTemp,31.5,degC,Good
2025-12-01T09:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-INV,InverterLoad,30.2,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-PWR,AcPower,5060.2,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-IRR,Irradiance,493.5,Wm2,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-TMP,ModuleTemp,59.3,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-INV,InverterLoad,52.7,pct,Good
2025-12-01T15:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-PWR,AcPower,6566.9,kW,Good
2025-12-01T15:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-IRR,Irradiance,696.1,Wm2,Good
2025-12-01T15:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-TMP,ModuleTemp,65.1,degC,Good
2025-12-01T15:00:00,MASSANGIS-PV-01,SN-MASSANGIS-01-INV,InverterLoad,82.1,pct,Good
2025-12-01T09:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-PWR,AcPower,8339,kW,Good
2025-12-01T09:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-IRR,Irradiance,801.8,Wm2,Good
2025-12-01T09:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-TMP,ModuleTemp,54.7,degC,Good
2025-12-01T09:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-INV,InverterLoad,63.8,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-PWR,AcPower,6742.2,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-IRR,Irradiance,755,Wm2,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-TMP,ModuleTemp,59.9,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-INV,InverterLoad,72.7,pct,Good
2025-12-01T15:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-PWR,AcPower,4419,kW,Good
2025-12-01T15:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-IRR,Irradiance,480.6,Wm2,Good
2025-12-01T15:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-TMP,ModuleTemp,40,degC,Good
2025-12-01T15:00:00,MASSANGIS-PV-02,SN-MASSANGIS-02-INV,InverterLoad,56.3,pct,Good
2025-12-01T09:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-PWR,AcPower,2578.1,kW,Good
2025-12-01T09:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-IRR,Irradiance,261.5,Wm2,Good
2025-12-01T09:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-TMP,ModuleTemp,33.2,degC,Good
2025-12-01T09:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-INV,InverterLoad,41.4,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-PWR,AcPower,3138.3,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-IRR,Irradiance,317.6,Wm2,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-TMP,ModuleTemp,42.3,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-INV,InverterLoad,28.6,pct,Good
2025-12-01T15:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-PWR,AcPower,2717.8,kW,Good
2025-12-01T15:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-IRR,Irradiance,279.3,Wm2,Good
2025-12-01T15:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-TMP,ModuleTemp,32.6,degC,Good
2025-12-01T15:00:00,MASSANGIS-PV-03,SN-MASSANGIS-03-INV,InverterLoad,26.3,pct,Good
2025-12-01T09:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-PWR,AcPower,2880.4,kW,Good
2025-12-01T09:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-IRR,Irradiance,319.8,Wm2,Good
2025-12-01T09:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-TMP,ModuleTemp,49.7,degC,Good
2025-12-01T09:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-INV,InverterLoad,38.9,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-PWR,AcPower,5640.4,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-IRR,Irradiance,632.9,Wm2,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-TMP,ModuleTemp,64.6,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-INV,InverterLoad,76.4,pct,Good
2025-12-01T15:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-PWR,AcPower,6749.8,kW,Good
2025-12-01T15:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-IRR,Irradiance,739,Wm2,Good
2025-12-01T15:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-TMP,ModuleTemp,60.5,degC,Good
2025-12-01T15:00:00,MASSANGIS-PV-04,SN-MASSANGIS-04-INV,InverterLoad,71.9,pct,Good
2025-12-01T09:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-PWR,AcPower,5493.1,kW,Good
2025-12-01T09:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-IRR,Irradiance,573,Wm2,Good
2025-12-01T09:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-TMP,ModuleTemp,50.2,degC,Good
2025-12-01T09:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-INV,InverterLoad,57.4,pct,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-PWR,AcPower,2764.6,kW,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-IRR,Irradiance,312.9,Wm2,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-TMP,ModuleTemp,33.2,degC,Good
2025-12-01T12:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-INV,InverterLoad,42.7,pct,Good
2025-12-01T15:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-PWR,AcPower,5933.6,kW,Good
2025-12-01T15:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-IRR,Irradiance,574.8,Wm2,Good
2025-12-01T15:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-TMP,ModuleTemp,57.3,degC,Good
2025-12-01T15:00:00,MASSANGIS-PV-05,SN-MASSANGIS-05-INV,InverterLoad,69.3,pct,Good
